,Channel,Compound,Negative,Neutral,Positive,Text,Time
928,nytimes,0.0,0.0,1.0,0.0,RT @RebeccaRuiz: The porn star who crossed into mainstream pop culture — from Judd Apatow movies to a Maroon 5 music video — and now domina…,318.71666666666664
929,nytimes,0.0258,0.0,0.901,0.099,Kansas Edges Duke in Overtime to Reach the Final Four https://t.co/k28M2cvFvd,322.6333333333333
930,nytimes,0.0,0.0,1.0,0.0,A geneticist at Harvard Medical School has retrieved DNA from more than 900 ancient people. His findings trace the… https://t.co/PNBtU0jvkw,343.65
931,nytimes,-0.4939,0.211,0.789,0.0,Adult Film Star Says She Stayed Silent on Trump Out of Fear https://t.co/SoHTBxJuza,360.68333333333334
932,nytimes,0.0,0.0,1.0,0.0,Lens: Looking at the Paralympics With a New York Times Photographer https://t.co/Djj7qMo5XO,371.8833333333333
933,nytimes,-0.5267,0.167,0.833,0.0,Robotic fish could be essential to understanding and protecting marine life in danger of disappearing in a fragile… https://t.co/6fkHBzffb5,375.46666666666664
934,nytimes,0.0,0.0,1.0,0.0,"RT @mattfleg: To tell the Stormy story right, we spoke to Judd Apatow, Nina Hartley, Ron Jeremy, the Penthouse Baton Rouge and a Maryland-b…",391.65
935,nytimes,-0.0772,0.067,0.933,0.0,"Who is Stormy Daniels?

Baton Rouge classmates remember her as a serious student. She thought she might be a journa… https://t.co/PArpOaLKu4",403.68333333333334
936,nytimes,0.4754,0.0,0.877,0.123,"Joshua Tree is one of the U.S.’s most popular parks, just 2 hours from Los Angeles. So how did one hiker simply dis… https://t.co/l49hI7mtSB",406.93333333333334
937,nytimes,-0.6597,0.428,0.389,0.183,Trust Betrayed: Wives of White-Collar Criminals Tell Their Stories https://t.co/7X2VXWIQoA,421.15
938,nytimes,0.0,0.0,1.0,0.0,"In Opinion,
Contributing writer Jennifer Finney Boylan writes, ""Trump’s cabinet is full of people who seem to know… https://t.co/XC7txobKnA",436.48333333333335
939,nytimes,0.25,0.117,0.721,0.162,"“It’s a disaster,” said Cristiano Davoli, a vigilante hero in the battle against the voracious potholes that have o… https://t.co/VWyBdtv8k0",444.73333333333335
940,nytimes,-0.5256,0.207,0.793,0.0,“Silicon Valley” returns to HBO tonight after a particularly terrible week for Silicon Valley https://t.co/MPhzTUmbcM,451.5833333333333
941,nytimes,-0.1779,0.112,0.807,0.081,It took giant robots fighting giant monsters to finally unseat “Black Panther” at the top of the box office https://t.co/nIxC1MlXI6,466.6
942,nytimes,-0.34,0.124,0.876,0.0,"Many Americans can buy a gun in less than an hour. In some countries, the process takes months. https://t.co/UKtjiHnOpT",481.73333333333335
943,nytimes,0.3506,0.077,0.726,0.196,Hungary’s opposition parties could stop Viktor Orban from winning another majority — but only if they work together https://t.co/Trjb7Ggjnw,496.53333333333336
944,nytimes,0.0,0.0,1.0,0.0,Emma González spoke for just under 2 minutes. Then she was silent for 4 minutes and 26 seconds. https://t.co/rUWqaXlTWT,504.68333333333334
945,nytimes,0.0,0.0,1.0,0.0,"RT @Choire: so barry diller also has three dog clones and he's the one who told barbra streisand to clone her dogs, we will not rest till w…",511.81666666666666
946,nytimes,-0.296,0.099,0.901,0.0,"No. 1 Villanova is back in the Final Four for the second time in 3 years after holding off Texas Tech, 71-59 https://t.co/1zR8pqyHGt",516.0
947,nytimes,-0.765,0.309,0.691,0.0,"Carles Puigdemont, the former Catalan president who is wanted in Spain on sedition charges, has been detained in Ge… https://t.co/hb0yJm40y5",526.7333333333333
948,nytimes,0.4939,0.0,0.824,0.176,"Immigrants increasingly care for America's elderly population. If ""chain migration"" ends, will enough Americans ste… https://t.co/kn3MwfFIG3",541.6833333333333
949,nytimes,0.0772,0.092,0.798,0.11,The military strike signals a possibly significant expansion of the American counterterrorism campaign in Libya https://t.co/qBhryVi3mN,556.6666666666666
950,nytimes,-0.4767,0.154,0.846,0.0,Three explosions in 4 days have shattered the Somalian capital and left a trail of carnage in their wake https://t.co/aDUJFEImSS,571.75
951,nytimes,-0.4019,0.171,0.829,0.0,"As Republicans struggle on guns, a conservative donor warns: “The NRA is really out of step with suburban GOP voter… https://t.co/WD2QKH2wn4",586.6666666666666
952,nytimes,0.128,0.184,0.612,0.204,Immigration begins and ends well beyond the physical border — a line where fear and hope collide to shape American… https://t.co/UYXGwpqPWG,601.7333333333333
953,nytimes,0.0,0.0,1.0,0.0,A Cambridge Analytica-linked company was allegedly used by pro-Brexit campaigners to evade British election spendin… https://t.co/NUZv8NGou3,616.5666666666667
954,nytimes,-0.0772,0.071,0.929,0.0,RT @nickconfessore: Facebook took out ads in the @nytimes (and @washingtonpost + British papers) apologizing for Cambridge Analytica breach…,625.1
955,nytimes,0.0,0.0,1.0,0.0,Qantas Airways made a giant leap forward in long-haul travel with its first non-stop flight between Australia and B… https://t.co/a8fz0npCK2,631.7
956,nytimes,0.0258,0.109,0.778,0.113,“I hope in the future for some form of reconciliation. Because I think all men are guilty. I’m not talking about ra… https://t.co/Pmjn6Q666o,646.6666666666666
957,nytimes,-0.5267,0.186,0.75,0.064,"RT @nytopinion: Even if trans issues don’t top the list of things you’re worried about, you should be appalled by Donald Trump's latest epi…",655.5333333333333
958,nytimes,0.7506,0.0,0.67,0.33,"“It’s true — Jared has been a positive influence,” said Gerónimo Gutiérrez, Mexico’s ambassador to Washington https://t.co/YWy04Ly1lI",661.7
959,nytimes,0.0,0.0,1.0,0.0,"Burt Reynolds on the one that got away: ""I’ve had an affair [on the set] with two women in 50 years. Sally Field an… https://t.co/7M1pQ2xiOI",676.4833333333333
960,nytimes,0.6369,0.0,0.811,0.189,"The ""Roseanne"" reboot premieres on Tuesday. Spend this weekend with some of the classic family sitcom's best episod… https://t.co/kOXRbBygDe",691.65
961,nytimes,0.0,0.0,1.0,0.0,Here are some recipe suggestions to kick off your week in cooking plans https://t.co/WUyuwyYeHl,706.7
962,nytimes,-0.2263,0.095,0.905,0.0,One reader's reaction to hundreds and thousands of demonstrators flooding streets across the globe in protests on S… https://t.co/Wfql4amZPD,721.6
963,nytimes,-0.5574,0.153,0.847,0.0,Four members of an Iowa family whose bodies were recently found in a condominium in Mexico died of inhalation of to… https://t.co/A9pOcXBoly,736.6333333333333
964,nytimes,0.4215,0.0,0.858,0.142,RT @jessicabennett: Their teachers cleared the room of cars and dolls. They put the boys in charge of the play kitchen. They made the girls…,742.7
965,nytimes,0.4754,0.0,0.877,0.123,"Joshua Tree is one of the U.S.’s most popular parks, just 2 hours from Los Angeles. So how did one hiker simply dis… https://t.co/R4NCdUqGAj",751.5833333333334
966,nytimes,0.0,0.0,1.0,0.0,"Canada's outdoor rinks are melting. And with them, so is a way of life. https://t.co/peilIX4NeE",761.7
967,nytimes,0.0,0.0,1.0,0.0,"At a time when women cyclists were viewed as improper, Lillias Campbell Davidson founded the first cycling organiza… https://t.co/bhWOmb8saS",779.7666666666667
968,nytimes,0.5499,0.0,0.861,0.139,"“Right now, you are allowed to buy the milk, but you can’t know anything about the cow,” says a lawmaker in favor o… https://t.co/qMOQZoYgMU",796.4666666666667
969,nytimes,-0.2732,0.091,0.909,0.0,The Austin bomber and his first victim went to the same barber shop. Investigators are still trying to figure out w… https://t.co/twBHGD2GWj,811.6833333333333
970,nytimes,0.0,0.0,1.0,0.0,The man who kayaked across the Atlantic at 70. David Bowie in 3-D. The women who invented the chocolate chip cookie. https://t.co/goxJYvyWiK,826.7666666666667
971,nytimes,0.0,0.0,1.0,0.0,"In Opinion, 
Op-Ed contributor Fredrik Logevall writes, ""Johnson did what modern American presidents are never supp… https://t.co/mrWm6kizLN",841.7333333333333
972,nytimes,0.0,0.0,1.0,0.0,"They had a mantra: believe, believe, believe. Now the captivating underdog of the N.C.A.A. basketball tournament ha… https://t.co/qr8ktOcLWK",856.5166666666667
973,nytimes,0.0,0.0,1.0,0.0,"Breaking News: President Trump won't be hiring 2 lawyers he named just days ago in the Mueller inquiry, indicating… https://t.co/PVzhDbfMKX",862.6333333333333
974,nytimes,-0.4767,0.129,0.871,0.0,Five North Koreans set out on the dangerous journey through China to South Korea. They never made it. Their fate is… https://t.co/LJxw5mvkcj,871.7166666666667
975,nytimes,-0.7579,0.277,0.723,0.0,"""Chicago has been plagued with gun violence way before the Parkland shooting. Suddenly, people are talking about st… https://t.co/mSp3NPcyNF",886.6333333333333
976,nytimes,-0.34,0.194,0.806,0.0,"It was a crazy week in Washington, even by Washington standards https://t.co/TmrPiG2sT4",901.7166666666667
977,nytimes,0.5994,0.0,0.726,0.274,"""People with dementia also need adventures. They need to get out, just like us."" https://t.co/8lumDhOq3l",912.8
978,nytimes,-0.2263,0.115,0.813,0.072,"RT @nytopinion: Unlike other industries, gun manufacturers and sellers are shielded from legal accountability. Bowing to years of intensive…",916.4666666666667
979,nytimes,-0.7184,0.273,0.727,0.0,"""Most teenagers talk about drama about girlfriends and boyfriends. And we’re talking about bomb threats and guns.""… https://t.co/7CRXvr2rkD",931.6833333333333
980,nytimes,0.4767,0.142,0.593,0.265,The first American woman to win an Olympic championship died without ever knowing what she had achieved https://t.co/Y8VUBYNj3z,946.6
981,nytimes,0.4404,0.0,0.868,0.132,"To many in Washington, Stephanie Clifford, better known as Stormy Daniels, has become an unexpected force. It is sh… https://t.co/IbxjNDzVSK",976.6333333333333
982,nytimes,0.2023,0.0,0.847,0.153,"China Splits Top Jobs at Central Bank, Adding Another Reformer https://t.co/kqJZn15u7I",987.1666666666666
983,nytimes,-0.34,0.167,0.833,0.0,"""We’re going to be the generation that takes down the gun lobby."" https://t.co/rn5c6E4iCH",991.6833333333333
984,nytimes,-0.7964,0.303,0.614,0.083,"One Houston suburb devastated by Harvey is sure to flood again, yet speculators are making a killing buying and res… https://t.co/nH2iYLmP6e",1006.75
985,nytimes,0.0,0.0,1.0,0.0,"Using Digital Firm, Brexit Campaigners Skirted Spending Laws, Ex-Employee Says https://t.co/ioWAG54LPm",1026.4666666666667
986,nytimes,0.0,0.0,1.0,0.0,"Slammed in September by Hurricanes Irma and Maria, this lush, wild bit of Puerto Rico is still recovering https://t.co/cdiZ3pR3gQ",1031.0
987,nytimes,-0.5423,0.184,0.816,0.0,There was no way around the buzz-kill query: Had Steven Spielberg set out to prove that he hadn’t lost his touch? https://t.co/CK6eQYcO7J,1050.1666666666667
988,nytimes,0.5106,0.0,0.852,0.148,"Internet companies were built on a model in which people gave up their information for free services. Now, that ide… https://t.co/LudqMS4Osj",1066.65
989,nytimes,-0.2263,0.174,0.826,0.0,Photos from the #MarchForOurLives protests around the world https://t.co/2b8lrc9V0k https://t.co/42Bl4MZVB8,1081.55
990,nytimes,0.0,0.0,1.0,0.0,Washington is now consumed by a debate over whether Trump’s new team plans to govern as far to the right as it talks https://t.co/WKM1QDhokY,1096.4666666666667
991,nytimes,-0.5994,0.151,0.849,0.0,"In one of Sweden's gender-free schools, a girl had gotten so loud that she drowned out the boys in the class. The g… https://t.co/sDnpGPBZoS",1126.5666666666666
992,nytimes,0.0,0.0,1.0,0.0,City Kitchen: A Crisp Cool-Weather Twist for a Classic Summer Salad https://t.co/GwCas2J716,1155.2166666666667
993,nytimes,-0.4767,0.158,0.769,0.073,The U.S. and China are waging a cold war for global dominance in the tech industry. This week's tariffs duel height… https://t.co/zuhsChWGAX,1156.6
994,nytimes,0.2023,0.0,0.859,0.141,Greenhouse Gas Emissions Rose Last Year. Here Are the Top 5 Reasons. https://t.co/Q2L0l8bPcS,1184.0
995,nytimes,0.0,0.0,1.0,0.0,"“How can this be? How can we have so much information about where he was going to go, or at least where he said he… https://t.co/NwPn5MbZzy",1191.7333333333333
996,nytimes,0.6124,0.0,0.75,0.25,There are substantial coverage gaps in traditional Medicare. One of them is care for your teeth. https://t.co/D0v4zTSjMK,1212.9833333333333
997,nytimes,0.0,0.0,1.0,0.0,"Where do these Mets players go when they're hungry for some home cooking? Bravo, of course. https://t.co/aBPw61UmSr",1229.45
998,nytimes,0.4588,0.0,0.8,0.2,You'll probably need to do a little shopping to make this traditional dish. But it's well worth it. https://t.co/76aUzX0OB0,1245.6833333333334
999,nytimes,0.5565,0.112,0.607,0.28,"Sharing is caring. It's also become a trend at fancy restaurants, and not everyone is thrilled. https://t.co/CV9LAUqxYA",1261.8833333333334
